Taxa_Name;Author;Phytobs_Taxa_Code;Phytoplankton_Group;Phylum;Class;Order;Family;Genus;Species;Life_Form;Life_Form2;Phytobs_Cell_Form;Phytobs_Ind_Form;Min_Width;Max_Width;Min_Length;max_Lenght;Cell_Biovolume;Ind_Biovolume;Carbon;Min_Size_Ind;Max_Size_Ind;Ignatiades_Size_Class;Motility;Flagellum;Nb_Flagellum;Aerotope;Contractile_Vacuole;Mucilage;Akinete;Heterocyte;Cyst;Plast;Nb_Plast;Sheath;Tractus;Siciliceous_Skeleton;Lorica;Plate;Scale;Ornamentation;Protuberance;Protuberance_Type;Protuberance_Size;Nb_Protuberance;Chlo_B;Chlo_C;Xanthophyll;Phycobilin;Toxin;Microcystin;Anatoxin-a;Anatoxin-a(S);Cylindrospermopsin;Saxitoxin;BMAA;Nutrition;Reproduction;Water_Type;Water_Trophy;Tolerance;Reynolds_Group
Navicula;Bory de Saint Vincent;NAVSPX;Diatoms;BACILLARIOPHYTA;BACILLARIOPHYCEAE;Naviculales;Naviculaceae;Navicula;;Cel.;None;Prism on parallelogram base;Prism on parallelogram base;4.1;12;16;60;1190;1190;89.88;Nanophytoplankton;Microphytoplankton;Microplankton;1;0;0;0;0;0;0;0;0;1;2;0;0;1;0;0;0;1;0;None;None;0;0;1;1;0;0;0;0;0;0;0;0;Autotrophic;Sexual and asexual;Freshwater-marine water;#NA;Inorganic turbidity;MP
Navicula cryptocephala;Kützing;NAVCRY;Diatoms;BACILLARIOPHYTA;BACILLARIOPHYCEAE;Naviculales;Naviculaceae;Navicula;Navicula cryptocephala;Cel.;None;Prism on parallelogram base;Prism on parallelogram base;5.2;6.5;21;34;540;540;47.35;Microphytoplankton;Microphytoplankton;Nanoplankton;1;0;0;0;0;0;0;0;0;1;2;0;0;1;0;0;0;1;0;None;None;0;0;1;1;0;0;0;0;0;0;0;0;Autotrophic;Sexual and asexual;Freshwater-marine water;#NA;Inorganic turbidity;MP
Navicula cryptotenella;Lange-Bertalot;NAVCRT;Diatoms;BACILLARIOPHYTA;BACILLARIOPHYCEAE;Naviculales;Naviculaceae;Navicula;Navicula cryptotenella;Cel.;None;Prism on parallelogram base;Prism on parallelogram base;5;7;12;40;486;486;43.48;Nanophytoplankton;Microphytoplankton;Nanoplankton;1;0;0;0;0;0;0;0;0;1;2;0;0;1;0;0;0;1;0;None;None;0;0;1;1;0;0;0;0;0;0;0;0;Autotrophic;Sexual and asexual;Freshwater;#NA;Inorganic turbidity;MP
Navicula gregaria;Donkin;NAVGRE;Diatoms;BACILLARIOPHYTA;BACILLARIOPHYCEAE;Naviculales;Naviculaceae;Navicula;Navicula gregaria;Cel.;None;Prism on parallelogram base;Prism on parallelogram base;4.1;7;16;35;1151;1151;87.48;Nanophytoplankton;Microphytoplankton;Microplankton;1;0;0;0;0;0;0;0;0;1;2;0;0;1;0;0;0;1;0;None;None;0;0;1;1;0;0;0;0;0;0;0;0;Autotrophic;Sexual and asexual;Freshwater-marine water;#NA;Inorganic turbidity;MP
Navicula lanceolata;(Agardh) Ehrenberg;NAVLAN;Diatoms;BACILLARIOPHYTA;BACILLARIOPHYCEAE;Naviculales;Naviculaceae;Navicula;Navicula lanceolata;Cel.;None;Prism on parallelogram base;Prism on parallelogram base;9;12;30;60;2000;2000;136.94;Microphytoplankton;Microphytoplankton;Microplankton;1;0;0;0;0;0;0;0;0;1;2;0;0;1;0;0;0;1;0;None;None;0;0;1;1;0;0;0;0;0;0;0;0;Autotrophic;Sexual and asexual;Freshwater;#NA;Inorganic turbidity;MP
Navicula radiosa;Kützing;NAVRAD;Diatoms;BACILLARIOPHYTA;BACILLARIOPHYCEAE;Naviculales;Naviculaceae;Navicula;Navicula radiosa;Cel.;None;Prism on parallelogram base;Prism on parallelogram base;8.8;11.2;52;105;6000;6000;333.79;Microphytoplankton;Microphytoplankton;Microplankton;1;0;0;0;0;0;0;0;0;1;2;0;0;1;0;0;0;1;0;None;None;0;0;1;1;0;0;0;0;0;0;0;0;Autotrophic;Sexual and asexual;Freshwater;#NA;Inorganic turbidity;MP
Navicula reichardtiana;Lange-Bertalot;NAVREI;Diatoms;BACILLARIOPHYTA;BACILLARIOPHYCEAE;Naviculales;Naviculaceae;Navicula;Navicula reichardtiana;Cel.;None;Prism on parallelogram base;Prism on parallelogram base;5;6;12;22;219;219;22.78;Nanophytoplankton;Microphytoplankton;Nanoplankton;1;0;0;0;0;0;0;0;0;1;2;0;0;1;0;0;0;1;0;None;None;0;0;1;1;0;0;0;0;0;0;0;0;Autotrophic;Sexual and asexual;Freshwater;#NA;Inorganic turbidity;MP
Navicula tripunctata;(Müller) Bory;NAVTRP;Diatoms;BACILLARIOPHYTA;BACILLARIOPHYCEAE;Naviculales;Naviculaceae;Navicula;Navicula tripunctata;Cel.;None;Prism on parallelogram base;Prism on parallelogram base;6;10;30;70;1290;1290;95.96;Microphytoplankton;Microphytoplankton;Microplankton;1;0;0;0;0;0;0;0;0;1;2;0;0;1;0;0;0;1;0;None;None;0;0;1;1;0;0;0;0;0;0;0;0;Autotrophic;Sexual and asexual;Freshwater;#NA;Inorganic turbidity;MP
Nitzschia;Hassall;NIZSPX;Diatoms;BACILLARIOPHYTA;BACILLARIOPHYCEAE;Bacillariales;Bacillariaceae;Nitzschia;;Cel.;None;Prism on parallelogram base;Prism on parallelogram base;2.2;7;15;200;800;800;65.13;Nanophytoplankton;Microphytoplankton;Nanoplankton;1;0;0;0;0;0;0;0;0;1;2;0;0;1;0;0;0;1;0;None;None;0;0;1;1;0;0;0;0;0;0;0;0;Autotrophic;Sexual and asexual;Freshwater-marine water;Eutrophic;Flushing;D
Nitzschia acicularis;(Kützing) Smith;NIZACI;Diatoms;BACILLARIOPHYTA;BACILLARIOPHYCEAE;Bacillariales;Bacillariaceae;Nitzschia;Nitzschia acicularis;Cel.;None;Prism on parallelogram base;Prism on parallelogram base;2.2;5;30;150;292;292;28.76;Microphytoplankton;Microphytoplankton;Nanoplankton;1;0;0;0;0;0;0;0;0;1;2;0;0;1;0;0;0;1;0;None;None;0;0;1;1;0;0;0;0;0;0;0;0;Mixotrophic;Sexual and asexual;Freshwater-marine water;Eutrophic;Flushing;D
Nitzschia fruticosa;Hustedt;NIZFRU;Diatoms;BACILLARIOPHYTA;BACILLARIOPHYCEAE;Bacillariales;Bacillariaceae;Nitzschia;Nitzschia fruticosa;Cel.;None;Prism on parallelogram base;Prism on parallelogram base;2.5;4.5;20;83;284;284;28.12;Nanophytoplankton;Microphytoplankton;Nanoplankton;1;0;0;0;0;0;0;0;0;1;2;0;0;1;0;0;0;1;0;None;None;0;0;1;1;0;0;0;0;0;0;0;0;Autotrophic;Sexual and asexual;Freshwater;Eutrophic;Flushing;D
Nitzschia gracilis;Hantzsch;NIZGRA;Diatoms;BACILLARIOPHYTA;BACILLARIOPHYCEAE;Bacillariales;Bacillariaceae;Nitzschia;Nitzschia gracilis;Cel.;None;Prism on parallelogram base;Prism on parallelogram base;3.5;4.2;49.8;62.8;277;277;27.56;Microphytoplankton;Microphytoplankton;Nanoplankton;1;0;0;0;0;0;0;0;0;1;2;0;0;1;0;0;0;1;0;None;None;0;0;1;1;0;0;0;0;0;0;0;0;Autotrophic;Sexual and asexual;Freshwater;Eutrophic;Flushing;D
Nitzschia intermedia;Hantzsch ex Cleve & Grunow;NIZINM;Diatoms;BACILLARIOPHYTA;BACILLARIOPHYCEAE;Bacillariales;Bacillariaceae;Nitzschia;Nitzschia intermedia;Cel.;None;Prism on parallelogram base;Prism on parallelogram base;4;7;40;200;1446;1446;105.27;Microphytoplankton;Microphytoplankton;Microplankton;1;0;0;0;0;0;0;0;0;1;2;0;0;1;0;0;0;1;0;None;None;0;0;1;1;0;0;0;0;0;0;0;0;Autotrophic;Sexual and asexual;Freshwater;Eutrophic;Flushing;D
Nitzschia palea;(Kützing) Smith;NIZPAL;Diatoms;BACILLARIOPHYTA;BACILLARIOPHYCEAE;Bacillariales;Bacillariaceae;Nitzschia;Nitzschia palea;Cel.;None;Prism on parallelogram base;Prism on parallelogram base;2.5;5;15;70;224;224;23.20;Nanophytoplankton;Microphytoplankton;Nanoplankton;1;0;0;0;0;0;0;0;0;1;2;0;0;1;0;0;0;1;0;None;None;0;0;1;1;0;0;0;0;0;0;0;0;Mixotrophic;Sexual and asexual;Freshwater-marine water;Eutrophic;Flushing;D
Odontidium mesodon;(Kützing) Kützing;ODTMES;Diatoms;BACILLARIOPHYTA;FRAGILARIOPHYCEAE;Fragilariales;Fragilariaceae;Odontidium;Odontidium mesodon;Cel.;None;Oval Cylinder;Oval Cylinder;6;14;10;40;400;400;37.12;Nanophytoplankton;Microphytoplankton;Nanoplankton;0;0;0;0;0;0;0;0;0;1;>2;0;0;1;0;0;0;1;0;None;None;0;0;1;1;0;0;0;0;0;0;0;0;Autotrophic;Sexual and asexual;Freshwater;Oligo-mesotrophic;#NA;#NA
Pantocsekiella comensis;(Grunow) Kiss & Ács;PATCOM;Diatoms;BACILLARIOPHYTA;MEDIOPHYCEAE;Stephanodiscales;Stephanodiscaceae;Pantocsekiella;Pantocsekiella comensis;Cel.;None;Cylinder;Cylinder;4;12;2.4;7.2;163;163;17.93;Nanophytoplankton;Nanophytoplankton;Nanoplankton;0;0;0;0;0;0;0;0;0;1;>2;0;0;1;0;0;0;1;0;None;None;0;0;1;1;0;0;0;0;0;0;0;0;Autotrophic;Sexual and asexual;Freshwater;Oligotrophic;Nutrient deficiency;A
Pantocsekiella costei;(Druart & Straub) Kiss & Ács;PATCOS;Diatoms;BACILLARIOPHYTA;MEDIOPHYCEAE;Stephanodiscales;Stephanodiscaceae;Pantocsekiella;Pantocsekiella costei;Cel.;None;Cylinder;Cylinder;4;14;1.5;2;255;255;25.77;Picophytoplankton;Picophytoplankton;Nanoplankton;0;0;0;0;0;0;0;0;0;1;>2;0;0;1;0;0;0;1;0;None;None;0;0;1;1;0;0;0;0;0;0;0;0;Autotrophic;Sexual and asexual;Freshwater;Eutrophic;#NA;#NA
Pantocsekiella delicatula;(Hustedt) Kiss & Ács;PATDEL;Diatoms;BACILLARIOPHYTA;MEDIOPHYCEAE;Stephanodiscales;Stephanodiscaceae;Pantocsekiella;Pantocsekiella delicatula;Cel.;None;Cylinder;Cylinder;3.6;11;2.16;6.6;255;255;25.77;Nanophytoplankton;Nanophytoplankton;Nanoplankton;0;0;0;0;0;0;0;0;0;1;>2;0;0;1;0;0;0;1;0;None;None;0;0;1;1;0;0;0;0;0;0;0;0;Autotrophic;Sexual and asexual;Freshwater;Oligo-mesotrophic;#NA;#NA
Pantocsekiella ocellata;(Pantocsek) Kiss & Ács;PATOCE;Diatoms;BACILLARIOPHYTA;MEDIOPHYCEAE;Stephanodiscales;Stephanodiscaceae;Pantocsekiella;Pantocsekiella ocellata;Cel.;None;Cylinder;Cylinder;6;20;2;3;116;116;13.60;Picophytoplankton;Nanophytoplankton;Nanoplankton;0;0;0;0;0;0;0;0;0;1;>2;0;0;1;0;0;0;1;0;None;None;0;0;1;1;0;0;0;0;0;0;0;0;Autotrophic;Sexual and asexual;Freshwater;Mesotrophic;Low brightness;B
Pantocsekiella polymorpha;(Meyer & Håkansson) Kiss & Ács;PATPOL;Diatoms;BACILLARIOPHYTA;MEDIOPHYCEAE;Stephanodiscales;Stephanodiscaceae;Pantocsekiella;Pantocsekiella polymorpha;Cel.;None;Cylinder;Cylinder;4.5;45;2.7;27;1570;1570;112.53;Nanophytoplankton;Microphytoplankton;Microplankton;0;0;0;0;0;0;0;0;0;1;>2;0;0;1;0;0;0;1;0;None;None;0;0;1;1;0;0;0;0;0;0;0;0;Autotrophic;Sexual and asexual;Freshwater;#NA;#NA;#NA
Pinnularia;Ehrenberg;PINSPX;Diatoms;BACILLARIOPHYTA;BACILLARIOPHYCEAE;Naviculales;Pinnulariaceae;Pinnularia;;Cel.;None;Parallelepiped;Parallelepiped;4;20;10;300;11415;11415;562.35;Nanophytoplankton;Mesophytoplankton;Microplankton;1;0;0;0;0;0;0;0;0;1;2;0;0;1;0;0;0;1;0;None;None;0;0;1;1;0;0;0;0;0;0;0;0;Autotrophic;Sexual and asexual;Freshwater;#NA;#NA;#NA
Pinnularia maior;(Kützing) Cleve;PINMAI;Diatoms;BACILLARIOPHYTA;BACILLARIOPHYCEAE;Naviculales;Pinnulariaceae;Pinnularia;Pinnularia maior;Cel.;None;Parallelepiped;Parallelepiped;25;42;140;340;32640;32640;1,318.39;Microphytoplankton;Mesophytoplankton;Microplankton;1;0;0;0;0;0;0;0;0;1;2;0;0;1;0;0;0;1;0;None;None;0;0;1;1;0;0;0;0;0;0;0;0;Autotrophic;Sexual and asexual;Freshwater;#NA;#NA;#NA
Pinnularia viridis;(Nitzsch) Ehrenberg;PINVIR;Diatoms;BACILLARIOPHYTA;BACILLARIOPHYCEAE;Naviculales;Pinnulariaceae;Pinnularia;Pinnularia viridis;Cel.;None;Parallelepiped;Parallelepiped;10;30;50;170;5285;5285;301.15;Microphytoplankton;Microphytoplankton;Microplankton;1;0;0;0;0;0;0;0;0;1;2;0;0;1;0;0;0;1;0;None;None;0;0;1;1;0;0;0;0;0;0;0;0;Autotrophic;Sexual and asexual;Freshwater;#NA;#NA;#NA
Pseudostaurosira brevistriata;(Grunow in Heurck) Williams & Round;PSSBRE;Diatoms;BACILLARIOPHYTA;BACILLARIOPHYCEAE;Fragilariales;Staurosiraceae;Pseudostaurosira;Pseudostaurosira brevistriata;Cel.;Col.;Oval Cylinder;Oval Cylinder;3.5;4;10;26;125;125;14.45;Nanophytoplankton;Microphytoplankton;Nanoplankton;0;0;0;0;0;1;0;0;0;1;>2;0;1;1;0;0;0;1;1;Needle;Small;>2;0;1;1;0;0;0;0;0;0;0;0;Autotrophic;Sexual and asexual;Freshwater;Eutrophic;Moderate brightness and carbon deficiency;P
Puncticulata;H. Håkansson;PUNSPX;Diatoms;BACILLARIOPHYTA;MEDIOPHYCEAE;Stephanodiscales;Stephanodiscaceae;Puncticulata;;Cel.;None;Cylinder;Cylinder;5;28;3;4;2851;2851;182.56;Nanophytoplankton;Nanophytoplankton;Microplankton;0;0;0;0;0;0;0;0;0;1;>2;0;0;1;0;0;0;1;0;None;None;0;0;1;1;0;0;0;0;0;0;0;0;Autotrophic;Sexual and asexual;Freshwater-marine water;#NA;#NA;#NA
Rhoicosphenia abbreviata;(Agardh) Lange-Bertalot;RHCABB;Diatoms;BACILLARIOPHYTA;BACILLARIOPHYCEAE;Cymbellales;Rhoicospheniaceae;Rhoicosphenia;Rhoicosphenia abbreviata;Cel.;None;Oval Cylinder;Oval Cylinder;4;8;10;55;964;964;75.77;Nanophytoplankton;Microphytoplankton;Nanoplankton;1;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;1;0;None;None;0;0;1;1;0;0;0;0;0;0;0;0;Autotrophic;Sexual and asexual;Freshwater;#NA;#NA;#NA
Sellaphora pupula;(Kützing) Mereschkowksy;SEAPUP;Diatoms;BACILLARIOPHYTA;BACILLARIOPHYCEAE;Naviculales;Sellaphoraceae;Sellaphora;Sellaphora pupula;Cel.;None;Oval Cylinder;Oval Cylinder;5;12;10;60;925;925;73.27;Nanophytoplankton;Microphytoplankton;Nanoplankton;1;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;1;0;None;None;0;0;1;1;0;0;0;0;0;0;0;0;Autotrophic;Sexual and asexual;Freshwater;#NA;#NA;#NA
Skeletonema;Greville;SKESPX;Diatoms;BACILLARIOPHYTA;MEDIOPHYCEAE;Thalassiosirales;Skeletonemaceae;Skeletonema;;Fil.;None;Cylinder;Cylinder;1;2;3;8;107;#NA;12.74;Nanophytoplankton;Microphytoplankton;Microplankton;0;0;0;0;0;0;0;0;0;1;>2;0;1;1;0;0;0;1;1;Needle;Small;8;0;1;1;0;0;0;0;0;0;0;0;Autotrophic;Sexual and asexual;Freshwater-marine water;Eutrophic;Flushing;D
Stauroforma exiguiformis;(Lange-Bertalot) Flower, Jones & Round;STFEXI;Diatoms;BACILLARIOPHYTA;FRAGILARIOPHYCEAE;Fragilariales;Fragilariaceae;Stauroforma;Stauroforma exiguiformis;Cel.;Col.;Oval Cylinder;Oval Cylinder;3;4;4;22;113;113;13.32;Nanophytoplankton;Microphytoplankton;Nanoplankton;0;0;0;0;0;0;0;0;0;1;2;0;0;1;0;0;0;1;1;Tooth;Small;>2;0;1;1;0;0;0;0;0;0;0;0;Autotrophic;Sexual and asexual;Freshwater;#NA;#NA;#NA
Staurosira construens;Ehrenberg;STSCON;Diatoms;BACILLARIOPHYTA;BACILLARIOPHYCEAE;Fragilariales;Staurosiraceae;Staurosira;Staurosira construens;Cel.;Col.;Oval Cylinder;Oval Cylinder;5;9;6;15;315;315;30.59;Nanophytoplankton;Nanophytoplankton;Nanoplankton;0;0;0;0;0;1;0;0;0;1;2;0;1;1;0;0;0;1;1;Tooth;Small;>2;0;1;1;0;0;0;0;0;0;0;0;Autotrophic;Sexual and asexual;Freshwater;#NA;Inorganic turbidity;MP
Staurosira venter;(Ehrenberg) Cleve & Moeller;STSVEN;Diatoms;BACILLARIOPHYTA;BACILLARIOPHYCEAE;Fragilariales;Staurosiraceae;Staurosira;Staurosira venter;Cel.;Col.;Oval Cylinder;Oval Cylinder;4.5;5;5;26;315;315;30.59;Nanophytoplankton;Microphytoplankton;Nanoplankton;0;0;0;0;0;1;0;0;0;1;2;0;1;1;0;0;0;1;1;Tooth;Small;>2;0;1;1;0;0;0;0;0;0;0;0;Autotrophic;Sexual and asexual;Freshwater;#NA;#NA;#NA
Stephanodiscus;Ehrenberg;STESPX;Diatoms;BACILLARIOPHYTA;MEDIOPHYCEAE;Stephanodiscales;Stephanodiscaceae;Stephanodiscus;;Cel.;Col.;Cylinder;Cylinder;13;120;13;120;4900;4900;283.23;Nanophytoplankton;Microphytoplankton;Microplankton;0;0;0;0;0;0;0;0;0;1;>2;0;1;1;0;0;0;1;0;None;None;0;0;1;1;0;0;0;0;0;0;0;0;Autotrophic;Sexual and asexual;Freshwater;Eutrophic;Carbon deficiency, light;C
Stephanodiscus alpinus;Hustedt;STEALP;Diatoms;BACILLARIOPHYTA;MEDIOPHYCEAE;Stephanodiscales;Stephanodiscaceae;Stephanodiscus;Stephanodiscus alpinus;Cel.;None;Cylinder;Cylinder;10;32;2;3;900;900;71.66;Picophytoplankton;Nanophytoplankton;Nanoplankton;0;0;0;0;0;0;0;0;0;1;>2;0;1;1;0;0;0;1;0;None;None;0;0;1;1;0;0;0;0;0;0;0;0;Autotrophic;Sexual and asexual;Freshwater;#NA;#NA;#NA
Stephanodiscus hantzschii;Grunow;STEHAN;Diatoms;BACILLARIOPHYTA;MEDIOPHYCEAE;Stephanodiscales;Stephanodiscaceae;Stephanodiscus;Stephanodiscus hantzschii;Cel.;None;Cylinder;Cylinder;5;20;2;3;261;261;26.26;Picophytoplankton;Nanophytoplankton;Nanoplankton;0;0;0;0;0;0;0;0;0;1;>2;0;1;1;0;0;0;1;1;Needle;Small;>2;0;1;1;0;0;0;0;0;0;0;0;Autotrophic;Sexual and asexual;Freshwater-marine water;Eutrophic;Flushing;D
Stephanodiscus hantzschii f. tenuis;(Hustedt) Hakansson & Stoermer;STETEU;Diatoms;BACILLARIOPHYTA;MEDIOPHYCEAE;Stephanodiscales;Stephanodiscaceae;Stephanodiscus;Stephanodiscus hantzschii;Cel.;None;Cylinder;Cylinder;6;30;2;3;370;370;34.85;Picophytoplankton;Nanophytoplankton;Nanoplankton;0;0;0;0;0;0;0;0;0;1;>2;0;1;1;0;0;0;1;1;Needle;Small;>2;0;1;1;0;0;0;0;0;0;0;0;Autotrophic;Sexual and asexual;Freshwater-marine water;Eutrophic;Flushing;D
Stephanodiscus minutulus;(Kützing) Cleve & Moller;STEMIN;Diatoms;BACILLARIOPHYTA;MEDIOPHYCEAE;Stephanodiscales;Stephanodiscaceae;Stephanodiscus;Stephanodiscus minutulus;Cel.;None;Cylinder;Cylinder;2;12;2;3;900;900;71.66;Picophytoplankton;Nanophytoplankton;Nanoplankton;0;0;0;0;0;0;0;0;0;1;>2;0;1;1;0;0;0;1;1;Needle;Small;15;0;1;1;0;0;0;0;0;0;0;0;Autotrophic;Sexual and asexual;Freshwater;#NA;#NA;#NA
Stephanodiscus neoastraea;Hakansson & Hickel;STENEO;Diatoms;BACILLARIOPHYTA;MEDIOPHYCEAE;Stephanodiscales;Stephanodiscaceae;Stephanodiscus;Stephanodiscus neoastraea;Cel.;None;Cylinder;Cylinder;18;52;4;6;2000;2000;136.94;Nanophytoplankton;Nanophytoplankton;Microplankton;0;0;0;0;0;0;0;0;0;1;>2;0;1;1;0;0;0;1;1;Needle;Small;25;0;1;1;0;0;0;0;0;0;0;0;Autotrophic;Sexual and asexual;Freshwater;#NA;#NA;#NA
Stephanodiscus parvus;Stoermer & Hakansson;STEPAR;Diatoms;BACILLARIOPHYTA;MEDIOPHYCEAE;Stephanodiscales;Stephanodiscaceae;Stephanodiscus;Stephanodiscus parvus;Cel.;None;Cylinder;Cylinder;5;11;2;3;20;20;3.27;Picophytoplankton;Nanophytoplankton;Nanoplankton;0;0;0;0;0;0;0;0;0;1;>2;0;1;1;0;0;0;1;1;Needle;Small;16;0;1;1;0;0;0;0;0;0;0;0;Autotrophic;Sexual and asexual;Freshwater;#NA;#NA;#NA
Surirella;Turpin;SURSPX;Diatoms;BACILLARIOPHYTA;BACILLARIOPHYCEAE;Surirellales;Surirellaceae;Surirella;;Cel.;None;Oval Cylinder;Oval Cylinder;8;160;9;400;3740;3740;227.51;Nanophytoplankton;Mesophytoplankton;Microplankton;1;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;1;0;None;None;0;0;1;1;0;0;0;0;0;0;0;0;Autotrophic;Sexual and asexual;Freshwater-marine water;#NA;Inorganic turbidity;MP
Surirella robusta;Ehrenberg;SURROT;Diatoms;BACILLARIOPHYTA;BACILLARIOPHYCEAE;Surirellales;Surirellaceae;Surirella;Surirella robusta;Cel.;None;Oval Cylinder;Oval Cylinder;70;90;140;180;571016;571016;13,428.71;Microphytoplankton;Microphytoplankton;Microplankton;1;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;1;1;Needle;Small;>2;0;1;1;0;0;0;0;0;0;0;0;Autotrophic;Sexual and asexual;Freshwater-marine water;#NA;Inorganic turbidity;MP
Synedra;Ehrenberg;SYNSPX;Diatoms;BACILLARIOPHYTA;FRAGILARIOPHYCEAE;Fragilariales;Fragilariaceae;Synedra;;Cel.;Col.;Oval Cylinder;Oval Cylinder;2.4;10.5;12;119;1500;1500;108.44;Nanophytoplankton;Microphytoplankton;Microplankton;0;0;0;0;0;1;0;0;0;1;2;0;0;1;0;0;0;1;0;None;None;0;0;1;1;0;0;0;0;0;0;0;0;Autotrophic;Sexual and asexual;Freshwater;#NA;#NA;#NA
Tabellaria;Ehrenberg ex Kützing;TABSPX;Diatoms;BACILLARIOPHYTA;FRAGILARIOPHYCEAE;Tabellariales;Tabellariaceae;Tabellaria;;Col.;Col.;Parallelepiped;#NA;2.1;8.8;11.2;82.7;1300;#NA;96.56;Nanophytoplankton;Microphytoplankton;Microplankton;0;0;0;0;0;1;0;0;0;1;>2;0;1;1;0;0;0;1;1;Needle;Small;>2;0;1;1;0;0;0;0;0;0;0;0;Autotrophic;Sexual and asexual;Freshwater;Mesotrophic;Nutrient deficiency;N
Tabellaria fenestrata;(Lyngbye) Kützing;TABFEN;Diatoms;BACILLARIOPHYTA;FRAGILARIOPHYCEAE;Tabellariales;Tabellariaceae;Tabellaria;Tabellaria fenestrata;Col.;Cel.;Parallelepiped;#NA;2.1;6.9;39;83;1300;#NA;96.56;Microphytoplankton;Mesophytoplankton;Microplankton;0;0;0;0;0;1;0;0;0;1;>2;0;1;1;0;0;0;1;0;None;None;0;0;1;1;0;0;0;0;0;0;0;0;Autotrophic;Sexual and asexual;Freshwater;Mesotrophic;Nutrient deficiency;N
Tabellaria flocculosa;(Roth) Kützing;TABFLO;Diatoms;BACILLARIOPHYTA;FRAGILARIOPHYCEAE;Tabellariales;Tabellariaceae;Tabellaria;Tabellaria flocculosa;Col.;Cel.;Parallelepiped;#NA;3.2;8.8;11.2;82.7;1360;#NA;100.16;Nanophytoplankton;Mesophytoplankton;Microplankton;0;0;0;0;0;1;0;0;0;1;>2;0;1;1;0;0;0;1;1;Needle;Small;>2;0;1;1;0;0;0;0;0;0;0;0;Autotrophic;Sexual and asexual;Freshwater;Mesotrophic;Nutrient deficiency;N
Ulnaria delicatissima var. angustissima;(Smith) Aboal & Silva;ULNDAN;Diatoms;BACILLARIOPHYTA;FRAGILARIOPHYCEAE;Fragilariales;Fragilariaceae;Ulnaria;Ulnaria delicatissima;Cel.;None;Oval Cylinder;Oval Cylinder;1;4;40;500;3700;3700;225.53;Microphytoplankton;Mesophytoplankton;Microplankton;0;0;0;0;0;0;0;0;0;1;2;0;1;1;0;0;0;1;0;None;None;0;0;1;1;0;0;0;0;0;0;0;0;Autotrophic;Sexual and asexual;Freshwater;Eutrophic;Flushing;D
Ulnaria ulna;(Nitzsch) Compère;ULNULN;Diatoms;BACILLARIOPHYTA;FRAGILARIOPHYCEAE;Fragilariales;Fragilariaceae;Ulnaria;Ulnaria ulna;Cel.;None;Oval Cylinder;Oval Cylinder;1.5;9;27;600;4724;4724;274.95;Microphytoplankton;Mesophytoplankton;Microplankton;0;0;0;0;0;1;0;0;0;1;2;0;0;1;0;0;0;1;0;None;None;0;0;1;1;0;0;0;0;0;0;0;0;Autotrophic;Sexual and asexual;Freshwater;Eutrophic;Flushing;D
Ulnaria ulna var. acus;(Nitzsch) Compère;ULNUAC;Diatoms;BACILLARIOPHYTA;FRAGILARIOPHYCEAE;Fragilariales;Fragilariaceae;Ulnaria;Ulnaria ulna;Cel.;None;Oval Cylinder;Oval Cylinder;2;9;50;250;560;560;48.77;Microphytoplankton;Mesophytoplankton;Nanoplankton;0;0;0;0;0;1;0;0;0;1;2;0;0;1;0;0;0;1;0;None;None;0;0;1;1;0;0;0;0;0;0;0;0;Autotrophic;Sexual and asexual;Freshwater;Eutrophic;Flushing;D
Urosolenia eriensis;Round & Crawford;URSERI;Diatoms;BACILLARIOPHYTA;COSCINODISCOPHYCEAE;Rhizosoleniales;Rhizosoleniaceae;Urosolenia;Urosolenia eriensis;Cel.;None;Cylinder;Cylinder;5;20;5;20;168;168;18.37;Nanophytoplankton;Nanophytoplankton;Nanoplankton;0;0;0;0;0;0;0;0;0;1;>2;0;0;1;0;0;0;1;1;Needle;Large;2;0;1;1;0;0;0;0;0;0;0;0;Autotrophic;Sexual and asexual;Freshwater;Oligotrophic;Nutrient deficiency;A
Urosolenia longiseta;(Zacharias) Bukhtiyarova;URSLON;Diatoms;BACILLARIOPHYTA;COSCINODISCOPHYCEAE;Rhizosoleniales;Rhizosoleniaceae;Urosolenia;Urosolenia longiseta;Cel.;None;Cylinder;Cylinder;4;10;4;10;476;476;42.75;Nanophytoplankton;Nanophytoplankton;Nanoplankton;0;0;0;0;0;0;0;0;0;1;>2;0;0;1;0;0;0;1;1;Needle;Large;2;0;1;1;0;0;0;0;0;0;0;0;Autotrophic;Sexual and asexual;Freshwater;Oligotrophic;Nutrient deficiency;A
Ceratium furcoides;Round & N.I. Maidana;CERFUR;Dinophytes;MIOZOA;DINOPHYCEAE;Gonyaulacales;Ceratiaceae;Ceratium;Ceratium furcoides;Cel.;None;Ceratium Form;Ceratium Form;28;56;123;322;26801;26801;3,108.05;Microphytoplankton;Mesophytoplankton;Microplankton;1;1;2;0;0;0;0;0;1;1;>2;0;0;0;0;1;0;1;1;Cone;Large;3;0;1;1;0;0;0;0;0;0;0;0;Mixotrophic;Sexual-anisogamy;Freshwater;Mesotrophic;Very low carbon and stratification;Lm
