"Citation: Perkins, S. R., Stouder, M. D. W.,  and Beaulieu, K. 2021, Phytoplankton Data from Owasco, Seneca, and Skaneateles Lakes, Finger Lakes Region, New York, 2019-2020 (ver. 2.1, June 2023): U.S. Geological Survey data release, https://doi.org/10.5066/P9TP9T1D.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SITE,STATION_ID,SAMPLE_DATE,SAMPLE_TIME_EST,REPLICATE,DEPTH_FT,ANALYSIS_DATE,MOUNT_VOLUME_HPMA,REPORT_NOTE,TAXA_ID,DIVISION,CLASS,ORDER,FAMILY,GENUS,SPECIES,VARIETY,FORM,MORPH,COLONIALITY,COLONIALITY_STATE,STRUCTURE,PHYSIOLOGICAL_STATE,TAXONOMIC_AUTHORITY,MAGNIFICATION,AREA_PER_NATURAL_UNIT.UM2_PER_NU,VOLUME_PER_NATURAL_UNIT.UM3_PER_NU,BIOVOLUME_PER_NATURAL_UNIT.UM3_PER_NU,AVERAGE_CELLS_PER_NATURAL_UNIT.CELLS_PER_NU,CONCENTRATION.NU_PER_ML,FIELD_COUNT,FIELD_AREA.UM2,TOTAL_AREA.UM2_PER_ML,TOTAL_VOLUME.UM3_PER_ML,TOTAL_BIOVOLUME.UM3_PER_ML,ALGAL_CELL_CONCENTRATION.CELLS_PER_ML,ALGAL_BIOMASS_CONCENTRATION.MG_PER_L,AVERAGE_GALD.UM,UNCERTAIN,ALTERNATE_TAXA_NAME,MEASUREMENT_NOTES,TALLY_NOTES
Seneca Lake Platform,425027076564401,8/26/2020,8:10,--,50,3/31/2021,15,Time 0810,2683,Chlorophyta,Chlorophyceae,Chlorococcales,Chlorococcaceae,--,--,--,--,2-9--9 um spherical,Cell-Nonmotile,Free,Vegetative,Live,--,1000,17.7186,7.6822,7.6822,1,56.6959,45,0.0241,1004.5714,435.549,435.549,56.6959,0.00043555,2.3,FALSE,--,--,--
Seneca Lake Platform,425027076564401,8/26/2020,8:10,--,50,3/31/2021,15,Time 0810,2080,Chlorophyta,Chlorophyceae,Volvocales,Chlamydomonadaceae,Chlamydomonas,--,--,--,--,Cell-Motile,Free,Vegetative,Live,Ehrenberg,1000,43.7625,27.1434,27.1434,1,11.3392,45,0.0241,496.2306,307.7837,307.7837,11.3392,0.00030778,4,FALSE,--,--,--
Seneca Lake Platform,425027076564401,8/26/2020,8:10,--,50,3/31/2021,15,Time 0810,2251,Chlorophyta,Chlorophyceae,Volvocales,Volvocaceae,Eudorina,elegans,--,--,--,Colonial-Motile,Attached,Vegetative,Live,Ehrenberg,400,4993.0882,33176.0562,4077.5359,16,2.8231,30,0.1452,14095.8838,93658.6368,11511.2071,45.1693,0.01151121,40,FALSE,--,--,--
Seneca Lake Platform,425027076564401,8/26/2020,8:10,--,50,3/31/2021,15,Time 0810,2381,Chlorophyta,Chlorophyceae,Chlorococcales,Hydrodictyaceae,Pediastrum,duplex,--,--,--,Colonial-Nonmotile,Attached,Vegetative,Live,West and West,400,332.169,296.169,296.169,8,2.8231,30,0.1452,937.7394,836.1086,836.1086,22.5846,0.00083611,24,FALSE,--,--,--
Seneca Lake Platform,425027076564401,8/26/2020,8:10,--,50,3/31/2021,15,Time 0810,2462,Chlorophyta,Chlorophyceae,Chlorococcales,Oocystaceae,Quadrigula,lacustris,--,--,--,Colonial-Nonmotile,Attached,Vegetative,Live,(Chodat) GM Smith,400,496.9671,523.5988,105.5575,1,2.8231,30,0.1452,1402.9775,1478.1609,297.9972,2.8231,0.000298,40,FALSE,--,--,--
Seneca Lake Platform,425027076564401,8/26/2020,8:10,--,50,3/31/2021,15,Time 0810,2486,Chlorophyta,Chlorophyceae,Chlorococcales,Scenedesmaceae,Scenedesmus,bicaudatus,--,--,--,Colonial-Nonmotile,Attached,Vegetative,Live,(Guglielmetti-printz),1000,59.9296,19.3019,19.3019,2,11.3392,45,0.0241,679.5521,218.8676,218.8676,22.6783,0.00021887,11.2,FALSE,--,--,--
Seneca Lake Platform,425027076564401,8/26/2020,8:10,--,50,3/31/2021,15,Time 0810,8303,Chlorophyta,Chlorophyceae,Chlorococcales,Scenedesmaceae,Scenedesmus,opoliensis,carinatus,--,--,Colonial-Nonmotile,Attached,Vegetative,Live,Lemmermann,1000,52.7945,16.8892,16.8892,2,11.3392,45,0.0241,598.646,191.5096,191.5096,22.6783,0.00019151,16,FALSE,--,--,--
Seneca Lake Platform,425027076564401,8/26/2020,8:10,--,50,3/31/2021,15,Time 0810,8391,Chlorophyta,Chlorophyceae,Chlorococcales,Scenedesmaceae,Scenedesmus,semipulcher,--,--,--,Colonial-Nonmotile,Attached,Vegetative,Live,Hortob·gyi,400,187.2802,75.3982,75.3982,4,2.8231,30,0.1452,528.7069,212.8551,212.8551,11.2923,0.00021286,24,FALSE,--,--,--
Seneca Lake Platform,425027076564401,8/26/2020,8:10,--,50,3/31/2021,15,Time 0810,8308,Chlorophyta,Chlorophyceae,Chlorococcales,Scenedesmaceae,Scenedesmus,serratus,--,--,--,Colonial-Nonmotile,Attached,Vegetative,Live,(Corda) Bohlin,1000,31.3497,7.7074,7.7074,2,22.6783,45,0.0241,710.9594,174.7911,174.7911,45.3567,0.00017479,4.4,FALSE,--,--,--
Seneca Lake Platform,425027076564401,8/26/2020,8:10,--,50,3/31/2021,15,Time 0810,1652,Chrysophyta,Chrysophyceae,--,--,--,--,--,--,--,Cell-Motile,Free,Vegetative,Live,Cienkowski ,1000,4.4838,0.8928,0.8928,1,34.0175,45,0.0241,152.5278,30.3708,30.3708,34.0175,3.04E-05,1.2,FALSE,--,--,--
Seneca Lake Platform,425027076564401,8/26/2020,8:10,--,50,3/31/2021,15,Time 0810,3015,Cryptophyta,Cryptophyceae,Cryptomonadales,Cryptomonadaceae,Cryptomonas,erosa,--,--,--,Cell-Motile,Free,Vegetative,Live,Ehrenberg ,1000,509.8274,780.7905,780.7905,1,22.6783,45,0.0241,11562.0424,17707.0374,17707.0374,22.6783,0.01770704,22,FALSE,--,--,--
Seneca Lake Platform,425027076564401,8/26/2020,8:10,--,50,3/31/2021,15,Time 0810,4282,Cyanophyta,Cyanophyceae,Chroococcales,Chroococcaceae,--,--,--,--,<1 um spherical,Cell-Nonmotile,Free,Vegetative,Live,--,1000,2.0106,0.2681,0.2681,1,850.438,45,0.0241,1709.8906,228.0024,228.0024,850.438,0.000228,0.8,FALSE,--,--,--
Seneca Lake Platform,425027076564401,8/26/2020,8:10,--,50,3/31/2021,15,Time 0810,4054,Cyanophyta,Cyanophyceae,Chroococcales,Chroococcaceae,Aphanocapsa,delicatissima,--,--,--,Colonial-Nonmotile,Attached,Vegetative,Live,West & West,1000,41.6039,26.175,2.3271,4.4444,430.8886,45,0.0241,17926.6455,11278.5086,1002.7208,1915.0412,0.00100272,3.9111,FALSE,--,--,--
Seneca Lake Platform,425027076564401,8/26/2020,8:10,--,50,3/31/2021,15,Time 0810,4062,Cyanophyta,Cyanophyceae,Chroococcales,Chroococcaceae,Aphanothece,nidulans,--,--,--,Colonial-Nonmotile,Attached,Vegetative,Live,P Richter,1000,37.6489,21.4466,1.0305,8,11.3392,45,0.0241,426.9074,243.1867,11.685,90.7134,1.17E-05,4,FALSE,Aphanothece smithii,--,--
Seneca Lake Platform,425027076564401,8/26/2020,8:10,--,50,3/31/2021,15,Time 0810,1000548,Cyanophyta,Cyanophyceae,Oscillatoriales,Nostocaceae,Pseudanabaena,acicularis,--,--,--,Filament,Attached,Vegetative,Live,(Nygaard) Anagnostidis et Komarek 1988,400,1181.6315,441.7865,441.7865,62.5,5.6462,30,0.1452,6671.6788,2494.3966,2494.3966,352.8849,0.0024944,250,FALSE,--,--,--
Seneca Lake Platform,425027076564401,8/26/2020,8:10,--,50,3/31/2021,15,Time 0810,4172,Cyanophyta,Cyanophyceae,Nostocales,Nostocaceae,Pseudanabaena,limnetica,--,--,--,Filament,Attached,Vegetative,Live,Lemmermann,1000,793.0857,295.2993,295.2993,42,11.3392,45,0.0241,8992.9361,3348.4499,3348.4499,476.2453,0.00334845,168,FALSE,"Pseudanabaena limnetica, Oscillatoria limnetica",--,--
Seneca Lake Platform,425027076564401,8/26/2020,8:10,--,50,3/31/2021,15,Time 0810,4323,Cyanophyta,Cyanophyceae,Chroococcales,Chroococcaceae,Synechococcus,sp-- 1,--,--,< 1um ovoid,Cell-Nonmotile,Free,Vegetative,Live,Nageli,1000,2.7069,0.4021,0.4021,1,1020.5256,45,0.0241,2762.4607,410.3533,410.3533,1020.5256,0.00041035,1.2,FALSE,--,--,--
Seneca Lake Platform,425027076564401,8/26/2020,8:10,--,50,3/31/2021,15,Time 0810,6045,Pyrrhophyta,Dinophyceae,Peridinales,Peridinaceae,Naiadinium,polonicum,--,--,--,Cell-Motile,Free,Vegetative,Live,(Woloszynska) Carty 2014,100,2669.69,10723.3029,10723.3029,1,0.1704,30,2.4053,454.9684,1827.4648,1827.4648,0.1704,0.00182746,40,FALSE,Peridinium polonicum,--,--
Seneca Lake Platform,425027076564401,8/26/2020,8:20,--,95,3/31/2021,30,Time 0820,9856,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,atomus,--,--,--,Cell-Nonmotile,Free,Vegetative,Live,Hust,1000,50.2655,25.1327,25.1327,1,8.5044,30,0.0241,427.4769,213.738,213.738,8.5044,0.00021374,4,FALSE,--,--,--
Seneca Lake Platform,425027076564401,8/26/2020,8:20,--,95,3/31/2021,30,Time 0820,9363,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,ocellata,--,--,--,Cell-Nonmotile,Free,Vegetative,Live,Pant,1000,85.4513,56.1968,56.1968,1,17.0088,30,0.0241,1453.4206,955.8379,955.8379,17.0088,0.00095584,5.2,FALSE,--,--,--
Seneca Lake Platform,425027076564401,8/26/2020,8:20,--,95,3/31/2021,30,Time 0820,1109,Bacillariophyta,Fragilariophyceae,Fragilariales,Fragilariaceae,Diatoma,tenuis,--,--,--,Cell-Nonmotile,Free,Vegetative,Live,Agardh,400,4900.8845,4825.4863,4825.4863,3,2.8231,30,0.1452,13835.5855,13622.7304,13622.7304,8.4692,0.01362273,240,FALSE,"Diatoma tenuis, Diatoma tenuis var. elongatum",--,--
Seneca Lake Platform,425027076564401,8/26/2020,8:20,--,95,3/31/2021,30,Time 0820,1477,Bacillariophyta,Fragilariophyceae,Fragilariales,Fragilariaceae,Fragilaria,filiformis,--,--,--,Cell-Nonmotile,Free,Vegetative,Live,Grunow,1000,198.8267,77.4827,77.4827,1,76.5394,30,0.0241,15218.0801,5930.4808,5930.4808,76.5394,0.00593048,30.2667,FALSE,Synedra filiformis,--,--
Seneca Lake Platform,425027076564401,8/26/2020,8:20,--,95,3/31/2021,30,Time 0820,1468,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Stephanodiscaceae,Stephanodiscus,alpinus,--,--,--,Cell-Nonmotile,Free,Vegetative,Live,Hust,400,1256.6371,3141.5927,3141.5927,1,1.4115,30,0.1452,1773.7931,4434.4826,4434.4826,1.4115,0.00443448,20,FALSE,--,--,--
Seneca Lake Platform,425027076564401,8/26/2020,8:20,--,95,3/31/2021,30,Time 0820,2687,Chlorophyta,Chlorophyceae,Chlorococcales,Chlorococcaceae,--,--,--,--,> 1 um ovoid,Cell-Nonmotile,Free,Vegetative,Live,(Brandt) Beijerinck,1000,17.8178,6.7021,6.7021,1,8.5044,30,0.0241,151.5293,56.9972,56.9972,8.5044,5.70E-05,3.2,FALSE,--,--,--
Seneca Lake Platform,425027076564401,8/26/2020,8:20,--,95,3/31/2021,30,Time 0820,2683,Chlorophyta,Chlorophyceae,Chlorococcales,Chlorococcaceae,--,--,--,--,2-9--9 um spherical,Cell-Nonmotile,Free,Vegetative,Live,--,1000,32.1699,17.1573,17.1573,1,8.5044,30,0.0241,273.5851,145.9122,145.9122,8.5044,0.00014591,3.2,FALSE,--,--,--
Seneca Lake Platform,425027076564401,8/26/2020,8:20,--,95,3/31/2021,30,Time 0820,8308,Chlorophyta,Chlorophyceae,Chlorococcales,Scenedesmaceae,Scenedesmus,serratus,--,--,--,Colonial-Nonmotile,Attached,Vegetative,Live,(Corda) Bohlin,1000,45.7032,14.4765,14.4765,2,25.5131,30,0.0241,1166.0321,369.341,369.341,51.0263,0.00036934,4.8,FALSE,--,--,--
Seneca Lake Platform,425027076564401,8/26/2020,8:20,--,95,3/31/2021,30,Time 0820,8332,Chlorophyta,Chlorophyceae,Chlorococcales,Chlorococcaceae,Tetraedron,muticum,--,--,--,Cell-Nonmotile,Free,Vegetative,Live,(A Braun) Hansgirg,400,162,72,72,1,1.4115,30,0.1452,228.6694,101.6309,101.6309,1.4115,0.00010163,8,FALSE,--,--,--
Seneca Lake Platform,425027076564401,8/26/2020,8:20,--,95,3/31/2021,30,Time 0820,103759,Chlorophyta,Chlorophyceae,Chlorococcales,Oocystaceae,Westella,botryoides,--,--,--,Colonial-Nonmotile,Attached,Vegetative,Live,(W West) D Wildemann,100,19029.2768,74400.9565,74400.9565,11,0.0852,30,2.4053,1621.4842,6339.7037,6339.7037,0.9373,0.0063397,120,FALSE,--,--,--
Seneca Lake Platform,425027076564401,8/26/2020,8:20,--,95,3/31/2021,30,Time 0820,1652,Chrysophyta,Chrysophyceae,--,--,--,--,--,--,--,Cell-Motile,Free,Vegetative,Live,Cienkowski ,1000,7.5143,1.9356,1.9356,1,8.5044,30,0.0241,63.9045,16.4611,16.4611,8.5044,1.65E-05,1.6,FALSE,--,--,--
Seneca Lake Platform,425027076564401,8/26/2020,8:20,--,95,3/31/2021,30,Time 0820,3015,Cryptophyta,Cryptophyceae,Cryptomonadales,Cryptomonadaceae,Cryptomonas,erosa,--,--,--,Cell-Motile,Free,Vegetative,Live,Ehrenberg ,400,329.7184,469.1445,469.1445,1,2.8231,30,0.1452,930.8212,1324.4321,1324.4321,2.8231,0.00132443,14.6667,FALSE,--,--,--
Seneca Lake Platform,425027076564401,8/26/2020,8:20,--,95,3/31/2021,30,Time 0820,4282,Cyanophyta,Cyanophyceae,Chroococcales,Chroococcaceae,--,--,--,--,<1 um spherical,Cell-Nonmotile,Free,Vegetative,Live,--,1000,2.0106,0.2681,0.2681,1,561.2891,30,0.0241,1128.5278,150.4816,150.4816,561.2891,0.00015048,0.8,FALSE,--,--,--
Seneca Lake Platform,425027076564401,8/26/2020,8:20,--,95,3/31/2021,30,Time 0820,4054,Cyanophyta,Cyanophyceae,Chroococcales,Chroococcaceae,Aphanocapsa,delicatissima,--,--,--,Colonial-Nonmotile,Attached,Vegetative,Live,West & West,1000,34.8013,20.3854,2.4684,4.7143,93.5482,30,0.0241,3255.5982,1907.017,230.9143,441.0142,0.00023091,3.3143,FALSE,--,--,--
Seneca Lake Platform,425027076564401,8/26/2020,8:20,--,95,3/31/2021,30,Time 0820,4323,Cyanophyta,Cyanophyceae,Chroococcales,Chroococcaceae,Synechococcus,sp-- 1,--,--,< 1um ovoid,Cell-Nonmotile,Free,Vegetative,Live,Nageli,1000,2.7069,0.4021,0.4021,1,255.1314,30,0.0241,690.6152,102.5883,102.5883,255.1314,0.00010259,1.2,FALSE,--,--,--
Seneca Lake Platform,425027076564401,8/26/2020,8:20,--,95,3/31/2021,30,Time 0820,1731,Haptophyta,Prymnesiophyceae,Prymnesiales,Chromulinaceae,Chrysochromulina,parva,--,--,--,Cell-Motile,Free,Vegetative,Live,Lackey,1000,48.9331,32.1833,32.1833,1,8.5044,30,0.0241,416.1457,273.699,273.699,8.5044,0.0002737,4,FALSE,cf Erkenia subaequiciliata,--,--
Seneca Lake Platform,425027076564401,8/26/2020,8:20,--,95,3/31/2021,30,Time 0820,6044,Pyrrhophyta,Dinophyceae,Peridinales,Peridinaceae,Peridinium,umbonatum,--,--,--,Cell-Motile,Free,Vegetative,Live,Stein,100,1587.2533,4825.4863,4825.4863,1,0.0852,30,2.4053,135.2498,411.1796,411.1796,0.0852,0.00041118,32,FALSE,--,--,--
Seneca Lake Platform,425027076564401,9/9/2020,8:00,--,3,3/31/2021,3,Time 0800,9363,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,ocellata,--,--,--,Cell-Nonmotile,Free,Vegetative,Live,Pant,1000,105.8926,81.5865,81.5865,1,765.3942,30,0.0241,81049.5809,62445.8332,62445.8332,765.3942,0.06244583,5.6889,FALSE,--,--,--
Seneca Lake Platform,425027076564401,9/9/2020,8:00,--,3,3/31/2021,3,Time 0800,1109,Bacillariophyta,Fragilariophyceae,Fragilariales,Fragilariaceae,Diatoma,tenuis,--,--,--,Cell-Nonmotile,Free,Vegetative,Live,Agardh,100,6031.8579,5931.3269,5931.3269,4,4.2605,30,2.4053,25698.7234,25270.4112,25270.4112,17.042,0.02527041,277.3333,FALSE,"Diatoma tenuis, Diatoma tenuis var. elongatum",--,--
Seneca Lake Platform,425027076564401,9/9/2020,8:00,--,3,3/31/2021,3,Time 0800,1477,Bacillariophyta,Fragilariophyceae,Fragilariales,Fragilariaceae,Fragilaria,filiformis,--,--,--,Cell-Nonmotile,Free,Vegetative,Live,Grunow,1000,189.44,73.728,73.728,1,255.1314,30,0.0241,48332.0918,18810.3276,18810.3276,255.1314,0.01881033,28.8,FALSE,Synedra filiformis,--,--
Seneca Lake Platform,425027076564401,9/9/2020,8:00,--,3,3/31/2021,3,Time 0800,2683,Chlorophyta,Chlorophyceae,Chlorococcales,Chlorococcaceae,--,--,--,--,2-9--9 um spherical,Cell-Nonmotile,Free,Vegetative,Live,--,1000,24.1992,14.0025,14.0025,1,595.3066,30,0.0241,14405.9433,8335.7806,8335.7806,595.3066,0.00833578,2.5714,FALSE,--,--,--
Seneca Lake Platform,425027076564401,9/9/2020,8:00,--,3,3/31/2021,3,Time 0800,2080,Chlorophyta,Chlorophyceae,Volvocales,Chlamydomonadaceae,Chlamydomonas,--,--,--,--,Cell-Motile,Free,Vegetative,Live,Ehrenberg,1000,46.1219,28.9596,28.9596,1,170.0876,30,0.0241,7844.7632,4925.6688,4925.6688,170.0876,0.00492567,4.4,FALSE,--,--,--
Seneca Lake Platform,425027076564401,9/9/2020,8:00,--,3,3/31/2021,3,Time 0800,2211,Chlorophyta,Chlorophyceae,Chlorococcales,Dictyosphaeriaceae,Mucidosphaerium,pulchellum,--,--,--,Colonial-Nonmotile,Attached,Vegetative,Live,"CBock, Proschold & Krienitz, 2011",1000,30.0573,7.7422,7.7422,4,85.0438,30,0.0241,2556.187,658.4261,658.4261,340.1752,0.00065843,4.8,FALSE,Dictyosphaerium pulchellum,--,--
Seneca Lake Platform,425027076564401,9/9/2020,8:00,--,3,3/31/2021,3,Time 0800,2363,Chlorophyta,Chlorophyceae,Chlorococcales,Oocystaceae,Oocystis,parva,--,--,--,Colonial-Nonmotile,Attached,Vegetative,Live,West & West,400,288.3133,502.8852,90.5826,3.5,28.2308,30,0.1452,8139.313,14196.8479,2557.2186,98.8078,0.00255722,11,FALSE,--,--,--
Seneca Lake Platform,425027076564401,9/9/2020,8:00,--,3,3/31/2021,3,Time 0800,2486,Chlorophyta,Chlorophyceae,Chlorococcales,Scenedesmaceae,Scenedesmus,bicaudatus,--,--,--,Colonial-Nonmotile,Attached,Vegetative,Live,(Guglielmetti-printz),400,93.6401,37.6991,37.6991,2,14.1154,30,0.1452,1321.7671,532.1377,532.1377,28.2308,0.00053214,10,FALSE,--,--,--
Seneca Lake Platform,425027076564401,9/9/2020,8:00,--,3,3/31/2021,3,Time 0800,8308,Chlorophyta,Chlorophyceae,Chlorococcales,Scenedesmaceae,Scenedesmus,serratus,--,--,--,Colonial-Nonmotile,Attached,Vegetative,Live,(Corda) Bohlin,1000,36.3889,9.152,9.152,2.2222,765.3942,30,0.0241,27851.8527,7004.8876,7004.8876,1700.859,0.00700489,9.2444,FALSE,--,--,--
Seneca Lake Platform,425027076564401,9/9/2020,8:00,--,3,3/31/2021,3,Time 0800,103759,Chlorophyta,Chlorophyceae,Chlorococcales,Oocystaceae,Westella,botryoides,--,--,--,Colonial-Nonmotile,Attached,Vegetative,Live,(W West) D Wildemann,100,1761.5915,1158.5993,1158.5993,36,0.8521,30,2.4053,1501.0517,987.2422,987.2422,30.6756,0.00098724,40,FALSE,--,--,--
Seneca Lake Platform,425027076564401,9/9/2020,8:00,--,3,3/31/2021,3,Time 0800,1652,Chrysophyta,Chrysophyceae,--,--,--,--,--,--,--,Cell-Motile,Free,Vegetative,Live,Cienkowski ,1000,10.0069,3.0455,3.0455,1,510.2628,30,0.0241,5106.1488,1554.0053,1554.0053,510.2628,0.00155401,1.8,FALSE,--,--,--
Seneca Lake Platform,425027076564401,9/9/2020,8:00,--,3,3/31/2021,3,Time 0800,3015,Cryptophyta,Cryptophyceae,Cryptomonadales,Cryptomonadaceae,Cryptomonas,erosa,--,--,--,Cell-Motile,Free,Vegetative,Live,Ehrenberg ,400,364.8548,513.1268,513.1268,1,42.3462,30,0.1452,15450.2104,21728.9645,21728.9645,42.3462,0.02172896,16.6667,FALSE,--,--,--
Seneca Lake Platform,425027076564401,9/9/2020,8:00,--,3,3/31/2021,3,Time 0800,3043,Cryptophyta,Cryptophyceae,Cryptomonadales,Cryptomonadaceae,Plagioselmis,minuta,nannoplanctica,--,--,Cell-Motile,Free,Vegetative,Live,Skuja,1000,45.2389,33.5103,33.5103,1,85.0438,30,0.0241,3847.2879,2849.8432,2849.8432,85.0438,0.00284984,8,FALSE,"Rhodomonas lacustris, Rhodomonas minuta  nannoplanctica",--,--
Seneca Lake Platform,425027076564401,9/9/2020,8:00,--,3,3/31/2021,3,Time 0800,4282,Cyanophyta,Cyanophyceae,Chroococcales,Chroococcaceae,--,--,--,--,<1 um spherical,Cell-Nonmotile,Free,Vegetative,Live,--,1000,2.0106,0.2681,0.2681,1,22536.6067,30,0.0241,45312.1015,6042.0643,6042.0643,22536.6067,0.00604206,0.8,FALSE,--,--,--
Seneca Lake Platform,425027076564401,9/9/2020,8:00,--,3,3/31/2021,3,Time 0800,4054,Cyanophyta,Cyanophyceae,Chroococcales,Chroococcaceae,Aphanocapsa,delicatissima,--,--,--,Colonial-Nonmotile,Attached,Vegetative,Live,West & West,1000,259.7442,570.0245,5.0789,9.7,8164.2047,30,0.0241,2120604.819,4653796.704,41465.1793,79192.7856,0.04146518,8.32,FALSE,--,--,--
Seneca Lake Platform,425027076564401,9/9/2020,8:00,--,3,3/31/2021,3,Time 0800,10361,Cyanophyta,Cyanophyceae,Synechococcales,Synechococcaceae,Cyanonephron,styloides,--,--,--,Colonial-Nonmotile,Attached,Vegetative,Live,Hickel,1000,48.9331,32.1833,3.217,8,85.0438,30,0.0241,4161.4567,2736.9901,273.5859,680.3504,0.00027359,4,FALSE,--,--,--
Seneca Lake Platform,425027076564401,9/9/2020,8:00,--,3,3/31/2021,3,Time 0800,4166,Cyanophyta,Cyanophyceae,Chroococcales,Chroococcaceae,Merismopedia,warmingiana,--,--,--,Colonial-Nonmotile,Attached,Vegetative,Live,Lagerheim,1000,71.68,40.96,0.9017,7,170.0876,30,0.0241,12191.879,6966.788,153.368,1190.6132,0.00015337,4,FALSE,--,--,--
Seneca Lake Platform,425027076564401,9/9/2020,8:00,--,3,3/31/2021,3,Time 0800,4264,Cyanophyta,Cyanophyceae,Chroococcales,Chroococcaceae,Microcystis,aeruginosa,--,--,--,Colonial-Nonmotile,Free,Vegetative,Live,Kutzing,400,50.2655,33.5103,33.5103,1,28.2308,30,0.1452,1419.0349,946.0223,946.0223,28.2308,0.00094602,4,FALSE,--,--,--
Seneca Lake Platform,425027076564401,9/9/2020,8:00,--,3,3/31/2021,3,Time 0800,4323,Cyanophyta,Cyanophyceae,Chroococcales,Chroococcaceae,Synechococcus,sp-- 1,--,--,< 1um ovoid,Cell-Nonmotile,Free,Vegetative,Live,Nageli,1000,2.7069,0.4021,0.4021,1,3826.971,30,0.0241,10359.2277,1538.825,1538.825,3826.971,0.00153883,1.2,FALSE,--,--,--
Seneca Lake Platform,425027076564401,9/9/2020,8:00,--,3,3/31/2021,3,Time 0800,1731,Haptophyta,Prymnesiophyceae,Prymnesiales,Chromulinaceae,Chrysochromulina,parva,--,--,--,Cell-Motile,Free,Vegetative,Live,Lackey,1000,48.9331,32.1833,32.1833,1,85.0438,30,0.0241,4161.4567,2736.9901,2736.9901,85.0438,0.00273699,4,FALSE,cf Erkenia subaequiciliata,--,--
Seneca Lake Platform,425027076564401,9/9/2020,8:00,--,3,3/31/2021,3,Time 0800,6040,Pyrrhophyta,Dinophyceae,Peridinales,Peridinaceae,Peridinium,--,--,--,--,Cell-Motile,Free,Vegetative,Live,Ehrenberg,1000,353.4264,545.6017,545.6017,1,85.0438,30,0.0241,30056.7237,46400.0413,46400.0413,85.0438,0.04640004,12.8,FALSE,--,--,--
Seneca Lake Platform,425027076564401,9/9/2020,8:10,--,50,3/31/2021,15,Time 0810,1432,Bacillariophyta,Coscinodiscophyceae,Aulacoseirales,Aulacoseriaceae,Aulacoseira,granulata,--,--,straight,Filament,Attached,Vegetative,Live,(Ehrenberg) Simonsen,100,6088.4066,9047.7868,9047.7868,6.6667,0.3408,15,2.4053,2075.1719,3083.8468,3083.8468,2.2723,0.00308385,320,FALSE,Melosira granulata,--,--
Seneca Lake Platform,425027076564401,9/9/2020,8:10,--,50,3/31/2021,15,Time 0810,9363,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,ocellata,--,--,--,Cell-Nonmotile,Free,Vegetative,Live,Pant,1000,128.6796,102.9437,102.9437,1,17.0088,30,0.0241,2188.6804,1750.9447,1750.9447,17.0088,0.00175094,6.4,FALSE,--,--,--
Seneca Lake Platform,425027076564401,9/9/2020,8:10,--,50,3/31/2021,15,Time 0810,1109,Bacillariophyta,Fragilariophyceae,Fragilariales,Fragilariaceae,Diatoma,tenuis,--,--,--,Cell-Nonmotile,Free,Vegetative,Live,Agardh,400,3129.0263,3078.7608,3078.7608,2,11.2923,30,0.1452,35333.9572,34766.3433,34766.3433,22.5846,0.03476634,195,FALSE,"Diatoma tenuis, Diatoma tenuis var. elongatum",--,--
Seneca Lake Platform,425027076564401,9/9/2020,8:10,--,50,3/31/2021,15,Time 0810,1477,Bacillariophyta,Fragilariophyceae,Fragilariales,Fragilariaceae,Fragilaria,filiformis,--,--,--,Cell-Nonmotile,Free,Vegetative,Live,Grunow,1000,184.32,71.68,71.68,1,102.0526,30,0.0241,18810.3276,7315.1274,7315.1274,102.0526,0.00731513,28,FALSE,Synedra filiformis,--,--
Seneca Lake Platform,425027076564401,9/9/2020,8:10,--,50,3/31/2021,15,Time 0810,2683,Chlorophyta,Chlorophyceae,Chlorococcales,Chlorococcaceae,--,--,--,--,2-9--9 um spherical,Cell-Nonmotile,Free,Vegetative,Live,--,1000,32.1699,17.1573,17.1573,1,17.0088,30,0.0241,547.1701,291.8244,291.8244,17.0088,0.00029182,3.2,FALSE,--,--,--
Seneca Lake Platform,425027076564401,9/9/2020,8:10,--,50,3/31/2021,15,Time 0810,2175,Chlorophyta,Chlorophyceae,Chlorococcales,Coelastraceae,Coelastrum,pseudomicroporum,--,--,--,Cell-Nonmotile,Free,Vegetative,Live,Kors,400,201.0619,134.0413,134.0413,4,2.8231,30,0.1452,567.6137,378.4092,378.4092,11.2923,0.00037841,10,FALSE,--,--,--
Seneca Lake Platform,425027076564401,9/9/2020,8:10,--,50,3/31/2021,15,Time 0810,2180,Chlorophyta,Chlorophyceae,Zygnematales,Desmidiaceae,Cosmarium,--,--,--,--,Cell-Nonmotile,Free,Vegetative,Live,Corda,1000,45.7032,14.4765,14.4765,1,17.0088,30,0.0241,777.3548,246.2273,246.2273,17.0088,0.00024623,4.8,FALSE,--,--,--
